NUM_POSTE;AN;MOIS;JOUR;TM;PAR
54113002;2013;6;5;17.4;16.37
54113002;2013;6;6;18.8;16.16
54113002;2013;6;7;19.6;15.96
54113002;2013;6;8;20.4;15.57
54113002;2013;6;9;16.3;10.34
54113002;2013;6;10;13.3;2.81
54113002;2013;6;11;16.3;12.05
54113002;2013;6;12;17.7;8.22
54113002;2013;6;13;17.1;13.26
54113002;2013;6;14;13.9;12.65
54113002;2013;6;15;16.2;10.78
54113002;2013;6;16;18.7;15.65
54113002;2013;6;17;24;16.25
54113002;2013;6;18;25.5;15.88
54113002;2013;6;19;25.7;13.56
54113002;2013;6;20;19.1;9.38
54113002;2013;6;21;15.9;8.33
54113002;2013;6;22;16.6;9.1
54113002;2013;6;23;14.2;7.95
54113002;2013;6;24;12.2;5.51
54113002;2013;6;25;12.1;7.01
54113002;2013;6;26;13.1;11.47
54113002;2013;6;27;12.5;7.65
54113002;2013;6;28;13.2;7.67
54113002;2013;6;29;14.8;7.67
54113002;2013;6;30;15.2;12.43
54113002;2013;7;1;17;14.88
54113002;2013;7;2;19.7;14.4
54113002;2013;7;3;16.8;4.54
54113002;2013;7;4;16.3;8.51
54113002;2013;7;5;17.4;9.82
54113002;2013;7;6;20.5;14.52
54113002;2013;7;7;21.2;15.29
54113002;2013;7;8;21.3;15.77
54113002;2013;7;9;21.4;14.66
54113002;2013;7;10;21.6;14.31
54113002;2013;7;11;17.1;14.95
54113002;2013;7;12;17.9;15.4
54113002;2013;7;13;18.5;14.71
54113002;2013;7;14;19.8;15.48
54113002;2013;7;15;20.1;14.51
54113002;2013;7;16;21;15.12
54113002;2013;7;17;22.3;13.94
54113002;2013;7;18;22.7;13.52
54113002;2013;7;19;23.6;14.74
54113002;2013;7;20;23.2;15.56
54113002;2013;7;21;24.5;14.9
54113002;2013;7;22;24.6;14.15
54113002;2013;7;23;22.9;12.11
54113002;2013;7;24;20.5;8.39
54113002;2013;7;25;22.6;11.44
54113002;2013;7;26;23.8;11.93
54113002;2013;7;27;26.8;14.46
54113002;2013;7;28;18.7;1.96
54113002;2013;7;29;18.9;7.42
54113002;2013;7;30;19.3;10.47
54113002;2013;7;31;21;11.84
54113002;2013;8;1;23.6;15.05
54113002;2013;8;2;25.8;14.05
54113002;2013;8;3;21.4;11.76
54113002;2013;8;4;21.3;12.99
54113002;2013;8;5;24.2;14.14
54113002;2013;8;6;20;8.86
54113002;2013;8;7;19.5;8.41
54113002;2013;8;8;18.2;7.64
54113002;2013;8;9;17.7;9.98
54113002;2013;8;10;17.6;12.26
54113002;2013;8;11;16.4;10.52
54113002;2013;8;12;17.4;9.72
54113002;2013;8;13;14.5;9.66
54113002;2013;8;14;14.8;12.61
54113002;2013;8;15;16.7;13.27
54113002;2013;8;16;19.4;13.26
54113002;2013;8;17;20.4;12.17
54113002;2013;8;18;19.7;6.35
54113002;2013;8;19;18.1;9.38
54113002;2013;8;20;16.4;11.56
54113002;2013;8;21;17.8;13.01
54113002;2013;8;22;18.7;10.79
54113002;2013;8;23;20.8;12.06
54113002;2013;8;24;16.3;3.12
54113002;2013;8;25;15.2;4.68
54113002;2013;8;26;14.8;2.49
54113002;2013;8;27;15.5;5.48
54113002;2013;8;28;15.8;9.87
54113002;2013;8;29;16.2;10.68
54113002;2013;8;30;17;10.86
54113002;2013;8;31;16;5.94
54113002;2013;9;1;14.3;9.57
54113002;2013;9;2;15.1;11.8
54113002;2013;9;3;18.1;11.49
54113002;2013;9;4;21;11.37
54113002;2013;9;5;21.4;11
54113002;2013;9;6;20.7;8.94
54113002;2013;9;7;16.3;4.59
54113002;2013;9;8;14.5;4.85
54113002;2013;9;9;13.6;6.55
54113002;2013;9;10;12.2;6.84
54113002;2013;9;11;11.9;2.64
54113002;2013;9;12;12.8;6.18
54113002;2013;9;13;14.1;6.33
54113002;2013;9;14;15.2;2.43
54113002;2013;9;15;13.7;2.47
54113002;2013;9;16;11.1;2.99
54113002;2013;9;17;10.1;5.29
54113002;2013;9;18;14.1;4.65
54113002;2013;9;19;11.7;5.22
54113002;2013;9;20;13;5.84
54113002;2013;9;21;11.7;7.01
54113002;2013;9;22;14.3;9.26
54113002;2013;9;23;15.9;9.25
54113002;2013;9;24;14.2;9.14
54113002;2013;9;25;15.3;7.65
54113002;2013;9;26;17.1;6.24
54113002;2013;9;27;14.9;7.92
54113002;2013;9;28;13.7;5.89
54113002;2013;9;29;13.5;4.9
54113002;2013;9;30;11.1;5.37
54113002;2013;10;1;11.4;5.14
54113002;2013;10;2;12.6;6.99
54113002;2013;10;3;12.1;6.22
54113002;2013;10;4;17.4;4.52
54113002;2013;10;5;14.9;1.28
54113002;2013;10;6;13.4;4.09
54113002;2013;10;7;13.1;2.59
54113002;2013;10;8;13.7;3.23
54113002;2013;10;9;13.3;3.02
54113002;2013;10;10;7.7;3.3
54113002;2013;10;11;7.1;3.39
54113002;2013;10;12;5.6;1.44
54113002;2013;10;13;6.7;4.27
54113002;2013;10;14;11.2;2.74
54113002;2013;10;15;10.4;1.93
54113002;2013;10;16;9.2;1.63
54113002;2013;10;17;12.1;3.39
54113002;2013;10;18;12.1;4.89
54113002;2013;10;19;14.4;5.17
54113002;2013;10;20;14.4;2.23
54113002;2013;10;21;15;3.6
54113002;2013;10;22;18.3;5.13
54113002;2013;10;23;14.7;3.06
54113002;2013;10;24;13.1;3.57
54113002;2013;10;25;15.3;2.28
54113002;2013;10;26;17.7;3.82
54113002;2013;10;27;13.7;1.43
54113002;2013;10;28;14.3;1.54
54113002;2013;10;29;10;3.8
54113002;2013;10;30;6.4;5.21
54113002;2013;10;31;3.6;3.58
54113002;2013;11;1;7.3;2.17
54113002;2013;11;2;12.3;1.07
54113002;2013;11;3;8.5;1.92
54113002;2013;11;4;8.5;1.03
54113002;2013;11;5;5.4;1.95
54113002;2013;11;6;11.4;0.64
54113002;2013;11;7;13.6;1.77
54113002;2013;11;8;11.9;0.86
54113002;2013;11;9;8.5;2.9
54113002;2013;11;10;4.8;1.29
54113002;2013;11;11;1.4;1.32
54113002;2013;11;12;2.4;1.43
54113002;2013;11;13;5.7;1.28
54113002;2013;11;14;4.5;2.01
54113002;2013;11;15;4.7;2.37
54113002;2013;11;16;4.7;0.8
54113002;2013;11;17;4.7;0.52
54113002;2013;11;18;4.3;1.76
54113002;2013;11;19;4.7;0.66
54113002;2013;11;20;3.4;2.26
54113002;2013;11;21;1.2;1.05
54113002;2013;11;22;2.3;0.32
54113002;2013;11;23;4.2;0.72
54113002;2013;11;24;5.3;1.1
54113002;2013;11;25;1.7;3.13
54113002;2013;11;26;-0.1;3.21
54113002;2013;11;27;-1.9;2.94
54113002;2013;11;28;-0.2;0.63
54113002;2013;11;29;3.7;1.04
54113002;2013;11;30;2.6;0.9
54113002;2013;12;1;3.2;2.58
54113002;2013;12;2;4.5;3.09
54113002;2013;12;3;-2;1.02
54113002;2013;12;4;-0.2;0.5
54113002;2013;12;5;4;0.85
54113002;2013;12;6;2.7;1.37
54113002;2013;12;7;3.3;0.78
54113002;2013;12;8;3.7;1.46
54113002;2013;12;9;1.5;2.95
54113002;2013;12;10;-0.2;2.43
54113002;2013;12;11;0.1;0.72
54113002;2013;12;12;0.1;0.98
54113002;2013;12;13;-0.6;0.7
54113002;2013;12;14;1.5;0.42
54113002;2013;12;15;2.7;2.04
54113002;2013;12;16;4.5;2.48
54113002;2013;12;17;5.7;2.43
54113002;2013;12;18;6.9;0.92
54113002;2013;12;19;7.3;0.54
54113002;2013;12;20;2.7;1.21
54113002;2013;12;21;2.4;1.03
54113002;2013;12;22;8;0.43
54113002;2013;12;23;8.8;2.02
54113002;2013;12;24;11.8;0.89
54113002;2013;12;25;6.4;0.41
54113002;2013;12;26;4.1;0.64
54113002;2013;12;27;5.4;1.19
54113002;2013;12;28;7.4;0.52
54113002;2013;12;29;3.5;1.24
54113002;2013;12;30;1.2;1.64
54113002;2013;12;31;4.3;1.83
54113002;2014;1;1;6.9;1.99
54113002;2014;1;2;7.6;1.33
54113002;2014;1;3;8.2;2.04
54113002;2014;1;4;6.2;0.52
54113002;2014;1;5;4.7;1.48
54113002;2014;1;6;8.1;0.84
54113002;2014;1;7;9.7;2.14
54113002;2014;1;8;10.8;2.78
54113002;2014;1;9;9.3;1
54113002;2014;1;10;4.8;2.52
54113002;2014;1;11;3.2;1
54113002;2014;1;12;1.6;1.12
54113002;2014;1;13;5.7;0.45
54113002;2014;1;14;4.2;1.24
54113002;2014;1;15;2.8;1.13
54113002;2014;1;16;6.6;0.77
54113002;2014;1;17;6.3;3
54113002;2014;1;18;4.5;2.55
54113002;2014;1;19;3.1;1.85
54113002;2014;1;20;3.9;0.64
54113002;2014;1;21;3.5;1.59
54113002;2014;1;22;1.6;1.28
54113002;2014;1;23;2.4;0.74
54113002;2014;1;24;1.5;2.59
54113002;2014;1;25;-0.2;2.56
54113002;2014;1;26;4.4;2.06
54113002;2014;1;27;3.7;1.68
54113002;2014;1;28;1.9;2.68
54113002;2014;1;29;0.9;1.82
54113002;2014;1;30;2.2;3.06
54113002;2014;1;31;1.1;3.85
54113002;2014;2;1;4;0.53
54113002;2014;2;2;2.9;3.1
54113002;2014;2;3;1.5;3.87
54113002;2014;2;4;4.5;2.16
54113002;2014;2;5;5.2;1.58
54113002;2014;2;6;7.7;3.5
54113002;2014;2;7;8.3;1.77
54113002;2014;2;8;5.6;1.33
54113002;2014;2;9;4.3;2.29
54113002;2014;2;10;3.5;1.01
54113002;2014;2;11;4.8;3.44
54113002;2014;2;12;5;3.85
54113002;2014;2;13;4.9;0.97
54113002;2014;2;14;5.9;1.85
54113002;2014;2;15;7.8;0.76
54113002;2014;2;16;5.6;2.83
54113002;2014;2;17;3.9;4.71
54113002;2014;2;18;5;3.78
54113002;2014;2;19;6.8;3.34
54113002;2014;2;20;7.4;4.62
54113002;2014;2;21;6;4
54113002;2014;2;22;3.2;2.1
54113002;2014;2;23;5.9;2.49
54113002;2014;2;24;6.1;6.49
54113002;2014;2;25;7.6;2.16
54113002;2014;2;26;5.4;1.69
54113002;2014;2;27;3.6;2.95
54113002;2014;2;28;4.6;2.68
54113002;2014;3;1;3.3;2.07
54113002;2014;3;2;3.7;5.93
54113002;2014;3;3;5.1;3.86
54113002;2014;3;4;4.6;4.95
54113002;2014;3;5;4.2;6.31
54113002;2014;3;6;5.7;7.18
54113002;2014;3;7;5.9;7.06
54113002;2014;3;8;8.6;7.53
54113002;2014;3;9;9.9;7.92
54113002;2014;3;10;9.9;7.97
54113002;2014;3;11;10.3;7.66
54113002;2014;3;12;10.6;8.04
54113002;2014;3;13;8.6;7.76
54113002;2014;3;14;9.2;7.73
54113002;2014;3;15;6.3;1.61
54113002;2014;3;16;10;8.11
54113002;2014;3;17;9.2;8.81
54113002;2014;3;18;8;4.97
54113002;2014;3;19;9.7;7.27
54113002;2014;3;20;12;9.35
54113002;2014;3;21;11.9;4.45
54113002;2014;3;22;7.4;3.42
54113002;2014;3;23;4.4;5.97
54113002;2014;3;24;3.9;5.13
54113002;2014;3;25;4.1;8.26
54113002;2014;3;26;4.5;7.68
54113002;2014;3;27;7;9.62
54113002;2014;3;28;9.3;9.58
54113002;2014;3;29;11.7;9.93
54113002;2014;3;30;12.1;8.07
54113002;2014;3;31;12.5;8.53
54113002;2014;4;1;12.8;8.2
54113002;2014;4;2;13.9;9.49
54113002;2014;4;3;15.3;5.46
54113002;2014;4;4;14.5;4.1
54113002;2014;4;5;11.4;2.31
54113002;2014;4;6;11.9;9.82
54113002;2014;4;7;14.7;9.45
54113002;2014;4;8;10.8;6.49
54113002;2014;4;9;8.1;10.61
54113002;2014;4;10;10.2;11.59
54113002;2014;4;11;13.2;11.64
54113002;2014;4;12;12.4;10.03
54113002;2014;4;13;11.2;10.76
54113002;2014;4;14;9.5;7.06
54113002;2014;4;15;5.6;9.62
54113002;2014;4;16;7.8;12.67
54113002;2014;4;17;9.4;12.38
54113002;2014;4;18;8.6;6.77
54113002;2014;4;19;7.2;3.97
54113002;2014;4;20;12.3;10.62
54113002;2014;4;21;10;3.22
54113002;2014;4;22;12.5;8.91
54113002;2014;4;23;13.3;9.27
54113002;2014;4;24;15;11.73
54113002;2014;4;25;14.3;8.92
54113002;2014;4;26;11.8;6.21
54113002;2014;4;27;11.2;8.83
54113002;2014;4;28;10.7;6.67
54113002;2014;4;29;11.3;5.64
54113002;2014;4;30;12.8;6.84
54113002;2014;5;1;11.8;5.19
54113002;2014;5;2;11.9;8.06
54113002;2014;5;3;8.1;8.3
54113002;2014;5;4;8.9;14.19
54113002;2014;5;5;12.1;13.98
54113002;2014;5;6;14.2;6.42
54113002;2014;5;7;13;9.89
54113002;2014;5;8;12.9;6.41
54113002;2014;5;9;14.9;11.5
54113002;2014;5;10;12.3;5.23
54113002;2014;5;11;10;8.09
54113002;2014;5;12;8.4;7.91
54113002;2014;5;13;9.3;9.54
54113002;2014;5;14;10.4;10.83
54113002;2014;5;15;8.7;8.14
54113002;2014;5;16;11.7;14.15
54113002;2014;5;17;13.3;13.03
54113002;2014;5;18;14.9;13.37
54113002;2014;5;19;17.2;14.03
54113002;2014;5;20;18.9;12.32
54113002;2014;5;21;19.2;8.4
54113002;2014;5;22;15.4;8.2
54113002;2014;5;23;15.6;11.41
54113002;2014;5;24;12.6;9.61
54113002;2014;5;25;14.9;12.53
54113002;2014;5;26;14.7;7.94
54113002;2014;5;27;13.1;5.9
54113002;2014;5;28;13.6;9.29
54113002;2014;5;29;13;10.14
54113002;2014;5;30;12.2;7.06
54113002;2014;5;31;13.4;15.12
54113002;2014;6;1;14.6;10.49
54113002;2014;6;2;14.8;10.82
54113002;2014;6;3;15;10.69
54113002;2014;6;4;12.8;4.61
54113002;2014;6;5;14;12.3
54113002;2014;6;6;18.4;15.73
54113002;2014;6;7;22.2;13.74
54113002;2014;6;8;23.8;15.68
54113002;2014;6;9;24.8;15.46
54113002;2014;6;10;24.9;12.72
54113002;2014;6;11;22.6;13.58
54113002;2014;6;12;21.8;14.53
54113002;2014;6;13;20.2;15.81
54113002;2014;6;14;16.1;9.59
54113002;2014;6;15;16.2;13.52
54113002;2014;6;16;16.8;13.44
54113002;2014;6;17;15.6;10.64
54113002;2014;6;18;18.2;13.27
54113002;2014;6;19;18.1;14.76
54113002;2014;6;20;15.6;11.77
54113002;2014;6;21;17;16.02
54113002;2014;6;22;19;15.8
54113002;2014;6;23;18.7;11.52
54113002;2014;6;24;19.1;16.11
54113002;2014;6;25;16.7;12.94
54113002;2014;6;26;16.9;15.98
54113002;2014;6;27;18.5;9.2
54113002;2014;6;28;16.6;5.78
54113002;2014;6;29;15;9.31
54113002;2014;6;30;14.9;9.14
54113002;2014;7;1;17;14.26
54113002;2014;7;2;18.7;13.62
54113002;2014;7;3;20.9;14.97
54113002;2014;7;4;20.1;8.02
54113002;2014;7;5;18.4;4.12
54113002;2014;7;6;20.3;11.56
54113002;2014;7;7;17.2;10.13
54113002;2014;7;8;13.7;4
54113002;2014;7;9;12.4;3.04
54113002;2014;7;10;17.2;7.25
54113002;2014;7;11;17.9;6.84
54113002;2014;7;12;17.4;6.06
54113002;2014;7;13;16.7;5.84
54113002;2014;7;14;18.2;10.51
54113002;2014;7;15;18.8;11.08
54113002;2014;7;16;21.1;14.02
54113002;2014;7;17;23.3;15.18
54113002;2014;7;18;25.3;15.17
54113002;2014;7;19;24.4;12.44
54113002;2014;7;20;21.5;9.2
54113002;2014;7;21;18.3;3.87
54113002;2014;7;22;21.3;9.04
54113002;2014;7;23;22.6;12.76
54113002;2014;7;24;21.5;12.82
54113002;2014;7;25;20.1;13.6
54113002;2014;7;26;18.6;8.64
54113002;2014;7;27;20.5;12.85
54113002;2014;7;28;17.3;5.76
54113002;2014;7;29;17.3;2.92
54113002;2014;7;30;19.2;7.54
54113002;2014;7;31;19.5;13.55
54113002;2014;8;1;21.1;13.35
54113002;2014;8;2;18.9;7.95
54113002;2014;8;3;18.8;10.12
54113002;2014;8;4;17.6;9.46
54113002;2014;8;5;17.5;10.8
54113002;2014;8;6;17.2;8.51
54113002;2014;8;7;19.7;9.18
54113002;2014;8;8;21.1;9.64
54113002;2014;8;9;20.3;10.77
54113002;2014;8;10;19.4;4.87
54113002;2014;8;11;16.9;11.36
54113002;2014;8;12;17.4;11.93
54113002;2014;8;13;14.6;3.03
54113002;2014;8;14;15.3;7.66
54113002;2014;8;15;14.1;9.3
54113002;2014;8;16;14.7;9.76
54113002;2014;8;17;15.8;9.71
54113002;2014;8;18;14;4.51
54113002;2014;8;19;13.8;8.67
54113002;2014;8;20;12.3;7.05
54113002;2014;8;21;12.6;11.42
54113002;2014;8;22;14.8;8.21
54113002;2014;8;23;13.1;5.42
54113002;2014;8;24;12;8.25
54113002;2014;8;25;13.4;4.8
54113002;2014;8;26;16.1;5.1
54113002;2014;8;27;16.5;5.88
54113002;2014;8;28;17.7;7.7
54113002;2014;8;29;18.3;8.57
54113002;2014;8;30;16.8;9.43
54113002;2014;8;31;14.3;3.5
54113002;2014;9;1;13.8;7.73
54113002;2014;9;2;15.5;9.58
54113002;2014;9;3;15.6;5.12
54113002;2014;9;4;16.9;7.37
54113002;2014;9;5;18.3;9.19
54113002;2014;9;6;19;9.16
54113002;2014;9;7;17;8.31
54113002;2014;9;8;19;9.74
54113002;2014;9;9;18.2;8.57
54113002;2014;9;10;14.7;8.94
54113002;2014;9;11;13.7;7.64
54113002;2014;9;12;14.2;6.44
54113002;2014;9;13;17.1;5.12
54113002;2014;9;14;17.1;6.4
54113002;2014;9;15;16.6;8.14
54113002;2014;9;16;17.4;8.54
54113002;2014;9;17;19.1;7.85
54113002;2014;9;18;20.1;6.92
54113002;2014;9;19;18.4;6.12
54113002;2014;9;20;17.4;6.46
54113002;2014;9;21;14.9;2.29
54113002;2014;9;22;11;6.07
54113002;2014;9;23;9.8;8.65
54113002;2014;9;24;10.6;6.96
54113002;2014;9;25;11.7;5.08
54113002;2014;9;26;12.2;8.49
54113002;2014;9;27;16.1;8.49
54113002;2014;9;28;16;7.55
54113002;2014;9;29;17;4.6
54113002;2014;9;30;15.8;3.48
54113002;2014;10;1;14.1;6.72
54113002;2014;10;2;14.9;7.09
54113002;2014;10;3;15.4;7.77
54113002;2014;10;4;13.5;6.46
54113002;2014;10;5;13;3.11
54113002;2014;10;6;14;4.41
54113002;2014;10;7;13.9;2.52
54113002;2014;10;8;16.6;2.66
54113002;2014;10;9;14.7;1.12
54113002;2014;10;10;14.4;2.19
54113002;2014;10;11;13.4;3.84
54113002;2014;10;12;12.4;3.02
54113002;2014;10;13;14.5;4.06
54113002;2014;10;14;13.8;5.3
54113002;2014;10;15;13.1;3.47
54113002;2014;10;16;15.3;2.6
54113002;2014;10;17;13.4;3.67
54113002;2014;10;18;14.4;6.2
54113002;2014;10;19;17.1;5.81
54113002;2014;10;20;15.2;2.49
54113002;2014;10;21;11.4;2.24
54113002;2014;10;22;8;3.02
54113002;2014;10;23;8.2;3.18
54113002;2014;10;24;6.9;4.06
54113002;2014;10;25;10.6;2.1
54113002;2014;10;26;11.9;3.58
54113002;2014;10;27;7.7;1.54
54113002;2014;10;28;8.4;1.82
54113002;2014;10;29;9.9;1.27
54113002;2014;10;30;12.3;4.08
54113002;2014;10;31;10.4;3.11
54113002;2014;11;1;11.1;4.51
54113002;2014;11;2;12.3;2.63
54113002;2014;11;3;12.4;1.04
54113002;2014;11;4;9.7;0.69
54113002;2014;11;5;7.1;0.95
54113002;2014;11;6;4;1.43
54113002;2014;11;7;3.8;1.01
54113002;2014;11;8;8;3.82
54113002;2014;11;9;6.5;1.4
54113002;2014;11;10;8.4;2.16
54113002;2014;11;11;8.2;2.18
54113002;2014;11;12;8.5;1.04
54113002;2014;11;13;7.1;1.16
54113002;2014;11;14;8.8;1.5
54113002;2014;11;15;8.9;1.26
54113002;2014;11;16;8.5;2.04
54113002;2014;11;17;8;1.55
54113002;2014;11;18;6.7;1.76
54113002;2014;11;19;4.6;1.36
54113002;2014;11;20;5.7;1.19
54113002;2014;11;21;6.3;1.05
54113002;2014;11;22;7;2.42
54113002;2014;11;23;9;2.82
54113002;2014;11;24;9.7;0.85
54113002;2014;11;25;7.7;1.5
54113002;2014;11;26;7;0.96
54113002;2014;11;27;6.3;0.83
54113002;2014;11;28;5.3;2.5
54113002;2014;11;29;3;0.59
54113002;2014;11;30;2;0.42
54113002;2014;12;1;2.5;0.28
54113002;2014;12;2;1.9;0.4
54113002;2014;12;3;1.1;0.64
54113002;2014;12;4;2.3;0.59
54113002;2014;12;5;3.4;0.4
54113002;2014;12;6;3.5;0.51
54113002;2014;12;7;4;1.78
54113002;2014;12;8;3.5;1.57
54113002;2014;12;9;1.6;0.81
54113002;2014;12;10;1.8;0.54
54113002;2014;12;11;6;0.46
54113002;2014;12;12;7.6;1.06
54113002;2014;12;13;8.3;0.79
54113002;2014;12;14;5.6;0.47
54113002;2014;12;15;5.8;2.13
54113002;2014;12;16;5;0.78
54113002;2014;12;17;4.2;0.35
54113002;2014;12;18;9.8;0.36
54113002;2014;12;19;9.2;0.53
54113002;2014;12;20;4.8;0.87
54113002;2014;12;21;5.8;0.98
54113002;2014;12;22;6;0.6
54113002;2014;12;23;2.8;0.7
54113002;2014;12;24;5.3;0.35
54113002;2014;12;25;4.3;1.07
54113002;2014;12;26;2.3;0.86
54113002;2014;12;27;0.6;0.44
54113002;2014;12;28;-4;1.57
54113002;2014;12;29;-4.2;0.93
54113002;2014;12;30;-0.8;1.04
54113002;2014;12;31;-0.3;0.63
54113002;2015;1;1;-1.7;0.92
54113002;2015;1;2;0.3;0.45
54113002;2015;1;3;4.7;0.3
54113002;2015;1;4;1.3;2.48
54113002;2015;1;5;-3.2;1.4
54113002;2015;1;6;-2;2.48
54113002;2015;1;7;1.2;0.99
54113002;2015;1;8;6.7;0.48
54113002;2015;1;9;8.6;0.42
54113002;2015;1;10;10.9;0.94
54113002;2015;1;11;4.2;1.64
54113002;2015;1;12;4.8;1.14
54113002;2015;1;13;7.2;2.97
54113002;2015;1;14;5.3;1.16
54113002;2015;1;15;7.6;1.07
54113002;2015;1;16;3.6;0.56
54113002;2015;1;17;2.6;1.31
54113002;2015;1;18;-0.5;2.43
54113002;2015;1;19;-1.1;0.84
54113002;2015;1;20;-1.1;0.51
54113002;2015;1;21;0.5;1.79
54113002;2015;1;22;0.7;0.33
54113002;2015;1;23;0.7;0.87
54113002;2015;1;24;-0.3;0.39
54113002;2015;1;25;-1.1;1.04
54113002;2015;1;26;0.9;0.47
54113002;2015;1;27;2;1.87
54113002;2015;1;28;3;0.86
54113002;2015;1;29;2.4;0.82
54113002;2015;1;30;0.5;0.64
54113002;2015;1;31;0.7;1.03
54113002;2015;2;1;0.9;1.01
54113002;2015;2;2;0.3;2.1
54113002;2015;2;3;-1.3;2.7
54113002;2015;2;4;-2.4;2.16
54113002;2015;2;5;-2.4;3.15
54113002;2015;2;6;-1.4;3.58
54113002;2015;2;7;-1.9;4.51
54113002;2015;2;8;0.8;2.03
54113002;2015;2;9;0.7;1.58
54113002;2015;2;10;2.5;1.97
54113002;2015;2;11;2;4.51
54113002;2015;2;12;-1.4;1.86
54113002;2015;2;13;2.8;4.71
54113002;2015;2;14;6.2;2.33
54113002;2015;2;15;1.5;2.88
54113002;2015;2;16;-0.4;1.18
54113002;2015;2;17;1.4;1.16
54113002;2015;2;18;1;2.44
54113002;2015;2;19;-0.9;1.24
54113002;2015;2;20;5.3;5.33
54113002;2015;2;21;3.9;2.5
54113002;2015;2;22;2.1;3.01
54113002;2015;2;23;3;1.59
54113002;2015;2;24;4;3.92
54113002;2015;2;25;4;5.37
54113002;2015;2;26;5.3;2.39
54113002;2015;2;27;3.9;1.41
54113002;2015;2;28;2.2;6.49
54113002;2015;3;1;6.4;1.61
54113002;2015;3;2;5.8;4.36
54113002;2015;3;3;5;6.22
54113002;2015;3;4;3.2;4.54
54113002;2015;3;5;4.1;6.42
54113002;2015;3;6;3.2;7.14
54113002;2015;3;7;3;5.66
54113002;2015;3;8;5;5.74
54113002;2015;3;9;7.6;6.85
54113002;2015;3;10;6.7;2.8
54113002;2015;3;11;5.8;6.79
54113002;2015;3;12;4.9;8.17
54113002;2015;3;13;4.4;7.91
54113002;2015;3;14;4.1;6.04
54113002;2015;3;15;5;7.23
54113002;2015;3;16;5.7;7.02
54113002;2015;3;17;8.6;7.84
54113002;2015;3;18;9.6;8.07
54113002;2015;3;19;8.1;4.97
54113002;2015;3;20;7.4;7.29
54113002;2015;3;21;4;4.01
54113002;2015;3;22;6;6.19
54113002;2015;3;23;5.6;8.86
54113002;2015;3;24;7.9;6.29
54113002;2015;3;25;5.8;2
54113002;2015;3;26;5.9;5.91
54113002;2015;3;27;6.9;8.08
54113002;2015;3;28;7.5;4.85
54113002;2015;3;29;10;2.1
54113002;2015;3;30;9.2;6.81
54113002;2015;3;31;10.2;4.79
54113002;2015;4;1;5.5;5.31
54113002;2015;4;2;5.3;3.12
54113002;2015;4;3;3.7;5.16
54113002;2015;4;4;4.6;1.77
54113002;2015;4;5;4.2;8.32
54113002;2015;4;6;5.1;7.48
54113002;2015;4;7;6;10.66
54113002;2015;4;8;7.9;10.02
54113002;2015;4;9;11.4;11.01
54113002;2015;4;10;12.6;10.49
54113002;2015;4;11;11.1;2.78
54113002;2015;4;12;12.6;8.95
54113002;2015;4;13;11.7;10.74
54113002;2015;4;14;13.3;11.61
54113002;2015;4;15;15.3;11.49
54113002;2015;4;16;14.6;8.15
54113002;2015;4;17;12.6;5.35
54113002;2015;4;18;9.2;11.99
54113002;2015;4;19;10.3;12.39
54113002;2015;4;20;12.5;12.48
54113002;2015;4;21;14.3;12.64
54113002;2015;4;22;13.2;12.66
54113002;2015;4;23;11.3;13.05
54113002;2015;4;24;12.4;12.51
54113002;2015;4;25;11.7;3.55
54113002;2015;4;26;14.8;8.54
54113002;2015;4;27;10.3;2.3
54113002;2015;4;28;8;8.99
54113002;2015;4;29;8.6;10.72
54113002;2015;4;30;9.2;5.57
54113002;2015;5;1;8.2;3.27
54113002;2015;5;2;10.4;3.65
54113002;2015;5;3;14.4;3.59
54113002;2015;5;4;17.7;10.65
54113002;2015;5;5;17.9;9.3
54113002;2015;5;6;12.2;11
54113002;2015;5;7;11.5;10.83
54113002;2015;5;8;14;10.44
54113002;2015;5;9;15.1;9.17
54113002;2015;5;10;15.3;14.29
54113002;2015;5;11;17.2;12.21
54113002;2015;5;12;18.5;11.8
54113002;2015;5;13;15.5;13.37
54113002;2015;5;14;13.3;5.24
54113002;2015;5;15;11.6;5.85
54113002;2015;5;16;12.3;12.29
54113002;2015;5;17;13.3;14.43
54113002;2015;5;18;14.5;14.96
54113002;2015;5;19;12;12.48
54113002;2015;5;20;9;12.09
54113002;2015;5;21;10;12.19
54113002;2015;5;22;12.7;12.48
54113002;2015;5;23;15.2;7.5
54113002;2015;5;24;15.9;10.16
54113002;2015;5;25;11.9;5.12
54113002;2015;5;26;10.4;7.41
54113002;2015;5;27;10.9;10.73
54113002;2015;5;28;13.9;10.84
54113002;2015;5;29;13.5;6.66
54113002;2015;5;30;12.7;9.95
54113002;2015;5;31;14.8;9.65
54113002;2015;6;1;12;4.34
54113002;2015;6;2;17.7;13.19
54113002;2015;6;3;17.6;11.63
54113002;2015;6;4;19.5;15.65
54113002;2015;6;5;23.5;15.07
54113002;2015;6;6;20.4;12.57
54113002;2015;6;7;19.1;14.66
54113002;2015;6;8;16.5;10.83
54113002;2015;6;9;14.8;10.28
54113002;2015;6;10;15.2;9.42
54113002;2015;6;11;20.2;14.13
54113002;2015;6;12;20.6;11.13
54113002;2015;6;13;18.3;11.09
54113002;2015;6;14;18.8;9.72
54113002;2015;6;15;17.2;5.27
54113002;2015;6;16;16.3;8.77
54113002;2015;6;17;15.2;15.38
